,image_name,caption
1,58d5b9b195d0e02489b931ea_0.jpg,"Bernie Wrightson, comic artist, in an undated photograph."
2,58d5b9b195d0e02489b931ea_3.jpg,An example of Mr. Wrightson’s “Frankenstein” illustrations.
3,58d5b9b195d0e02489b931ea_2.jpg,A Wrightson werewolf from the Swamp Thing series.
0,573b91a638f0d86c87c2caa2_0.jpg,"10 East 34th Street, between Fifth and Madison Avenues. Five- to 10-year leases are available for the entire third, sixth and ninth floors."
0,541152b238f0d80f29522601_1.jpg,"Air France-KLM plans to double the fleet of its low-cost brand, Transavia, to 100 jets by 2017."
1,541152b238f0d80f29522601_0.jpg,"Alexandre de Juniac, chief executive of Air France-KLM, is negotiating with Air France pilots, who have threatened to stage widespread strikes next week."
0,507c49f195e998af7118504e_0.jpg,"“Being somebody in America is the dream of every musician in the world,” said Jovanotti, Italian rapper."
0,507c49f195e998af7118504f_0.jpg,"Robert J. Manning, center, with the author John Updike, left, and the biographer Justin Kaplan."
0,5784146938f0d87821c93306_0.jpg,"From left, Vanessa Britting, Brian Murray and Anthony J. Goes in “Simon Says.”"
0,507c49f195e998af7118504c_0.jpg,Murray Moss.
0,515da717cf28d0219d001d46_0.jpg,"A story by the children’s book author Daniel Pinkwater, above, was adapted for an English test in a way that baffled students and caused officials to say that the questions wouldn’t be counted."
0,52ebcd7e38f0d84747047bc0_0.jpg,
0,550b3a9838f0d8631c7b10c6_0.jpg,"An oil painting from Suzan Frecon’s “dark red cathedral,” part of a show of her landscapes at David Zwirner Gallery."
0,5612af6238f0d87a71faa10d_0.jpg,"Catharine A. Conley, a NASA planetary protection officer."
0,53225bb238f0d8378edc9ca5_1.jpg,Sheldon Whitehouse of Rhode Island.
1,53225bb238f0d8378edc9ca5_0.jpg,"Conservative Republican senators like John Cornyn of Texas, have joined philosophically with some of the most liberal Democrats on policies that would reduce prison populations. Fiscal conservatives say now that proposals along these lines would shave billions off the federal budget."
2,53225bb238f0d8378edc9ca5_2.jpg,Rob Portman of Ohio.
0,515da0d3cf28d0219d000fa3_1.jpg,"A minimalist canteen in whitewashed brick and red beams, Hot Kitchen is closer to N.Y.U. in spirit than to Chinatown."
1,515da0d3cf28d0219d000fa3_0.jpg,FIRE DEPARTMENT The mung bean noodles with spicy peppery sauce at Hot Kitchen.
0,53f2801738f0d847437dfb7d_0.jpg,"Derrick Rose going up for a dunk against the Detroit Pistons at the United Center on Jan. 9. The Bulls won, 92-68."
0,58dd545395d0e02489b944bb_0.jpg,"President Lyndon B. Johnson signed the bill creating Medicare and Medicaid in 1965, with former President Harry S. Truman, who had tried to establish national health insurance, seated at right."
0,589b78a895d0e0247463539e_0.jpg,Whales spotted off Monterey Bay in California.
0,515d9dcecf28d0219d00088f_1.jpg,Robert Forstemann of Germany rode the track during Day 6 of the London Games.
1,515d9dcecf28d0219d00088f_0.jpg,"To cycling teams and their support staffs, large thighs are less an Olympic oddity and more a necessity specific to their sport."
2,515d9dcecf28d0219d00088f_3.jpg,"France’s Gregory Bauge, left, races Germany’s Robert Förstemann."
3,515d9dcecf28d0219d00088f_2.jpg,Chris Hoy of Britain says his thighs equal a size 8 for a woman’s waist.
0,515d9dcecf28d0219d00088e_1.jpg,"Wade M. Page in an undated handout from the F.B.I., released at the Oak Creek, Wis., police department on Monday."
1,515d9dcecf28d0219d00088e_0.jpg,Family members and friends of victims of Sunday’s shooting held a vigil at the Sikh Religious Society of Wisconsin on Monday.
2,515d9dcecf28d0219d00088e_3.jpg,"Wade M. Page as the leader of a white-power rock band, End Apathy."
3,515d9dcecf28d0219d00088e_2.jpg,"The house where Mr. Page lived in Cudahy, Wis."
0,533c7ece38f0d846310de2a2_1.jpg,"Since Tavi Gevinson came to the attention of the fashion world when she was 12, she has been gathering followers."
1,533c7ece38f0d846310de2a2_0.jpg,"Tavi Gevinson, 17, has been gathering followers among young women with a creative bent."
2,533c7ece38f0d846310de2a2_3.jpg,Arabelle Sicardi.
3,533c7ece38f0d846310de2a2_2.jpg,Petra Collins.
4,533c7ece38f0d846310de2a2_5.jpg,Amy Rose Spiegel.
5,533c7ece38f0d846310de2a2_4.jpg,Rachel Trachtenburg.
0,51ed60b638f0d8431a75aa7c_0.jpg,"Children cooled off in the spray of an open hydrant on a hot evening last week in Lawrence, Mass."
0,540b0fc738f0d84fb883457b_1.jpg,A planned investigation by Representative Darrell Issa of California into alleged instances of fraud by climate scientists — broadly similar to those cited by Mr. Cuccinelli in his legal complaints — has been indefinitely postponed.
1,540b0fc738f0d84fb883457b_0.jpg,"Kenneth T. Cuccinelli II, Virginia’s attorney general, said that he did “basic reading” and became convinced that scientific proof linking industrial emissions to warming was lacking."
2,540b0fc738f0d84fb883457b_2.jpg,"More than 800 professors and scientists in Virginia have petitioned the attorney general to abandon his pursuit of Dr. Michael E. Mann, a Penn State climatologist."
0,58d3777e95d0e02489b92b36_0.jpg,
0,5a25c1367c459f246b638c52_1.jpg,Ms. Husk greeting a guest at the entrance of the Grand Hyatt.
1,5a25c1367c459f246b638c52_0.jpg,"Joanna Husk, a veteran concierge at the Grand Hyatt San Francisco, assisting a guest. She uses a digital platform in her work."
0,58d3777e95d0e02489b92b35_0.jpg,
0,544525e738f0d82782d9c905_1.jpg,Roberto Carlos in the mid-1970s.
1,544525e738f0d82782d9c905_0.jpg,The Brazilian pop star Roberto Carlos during his show at the American Airlines Arena in Miami on Saturday. He comes to Radio City Music Hall this weekend.
2,544525e738f0d82782d9c905_2.jpg,"His “Young Guard” album, from 1965."
0,567ecd3538f0d85eba8d57c2_0.jpg,"Eric Gonzalez, 39, who says he used to be “addicted to the lifestyle” of dealing drugs, now works as a custodian in Harlem."
0,5aa6257c47de81a90120d4af_1.jpg,"Anthony Davis, center, led the 2012 Kentucky Wildcats to the national championship and then was picked first in that year's N.B.A. draft."
1,5aa6257c47de81a90120d4af_0.jpg,Duke guard Trevon Duval during the Atlantic Coast Conference tournament. Don't let a few upsets in the past fool you. The Blue Devils are always a safe bet in March.
2,5aa6257c47de81a90120d4af_3.jpg,Tom Izzo of Michigan State is supposed to be the master of March. That may be an exaggeration.
3,5aa6257c47de81a90120d4af_2.jpg,Michigan guard Jordan Poole drives against Purdue Big Ten Conference tournament. The Big Ten has a bad rap during tournament time. it shouldn't.
4,5aa6257c47de81a90120d4af_5.jpg,"Xavier's Musketeers are a fashionable pick, but if they win the tournament they will be a the first first-time winner since 2006."
5,5aa6257c47de81a90120d4af_4.jpg,"Butler made two straight championship games in 2010 and 2011, but deep runs by true underdogs are increasingly rare."
0,54e4c95d38f0d82d01cf7460_1.jpg,"To be successful in the delivery business, said Christopher Siragusa, founder of the grocery service MaxDelivery, “you have to be efficient enough not to lose your shirt.”"
1,54e4c95d38f0d82d01cf7460_0.jpg,Mark Nani leaves Casa Oliveira Liquors in Manhattan to make a delivery. The store has teamed up with the Drizly app.
0,515dae0bcf28d0219d002d33_0.jpg,"A street in the Fishtown neighborhood of Philadelphia, Charles Murray's symbol of white working-class malaise."
0,5a9d569747de81a90120a314_0.jpg,"Students returned to class at Marjory Stoneman Douglas High School in Parkland, Fla., on Wednesday, two weeks after a gunman killed 17 people there."
0,5ae494b6068401528a2ab3d2_1.jpg,"The street where Mr. DeAngelo lived, in Citrus Heights, Calif."
1,5ae494b6068401528a2ab3d2_0.jpg,"Joseph James DeAngelo, 72, has been arrested and is suspected of being the Golden State Killer."
2,5ae494b6068401528a2ab3d2_3.jpg,"Mr. DeAngelo, second from left, was a police officer in Auburn, not far from where he had attended high school."
3,5ae494b6068401528a2ab3d2_2.jpg,"Linda O’Dell, left, recalled former Detective Carol Daly’s deftness, at a time when victims of rape were often re-victimized by the law enforcement procedures that followed."
4,5ae494b6068401528a2ab3d2_5.jpg,Mr. DeAngelo had his wrists shackled to his government-issue wheelchair on Friday at his arraignment in Sacramento.
5,5ae494b6068401528a2ab3d2_4.jpg,"Katie and Brian Maggiore, were shot to death while walking their dog in the Sacramento County city of Rancho Cordova in 1978."
0,56e1f14238f0d87369b23fc8_0.jpg,Mikhail Y. Lesin
0,572cf67d38f0d8660f313cf6_0.jpg,"Commuters boarding a train last month at Metro Center, the central hub of the Washington Metro system."
0,59f7185a95d0e0246f212e6c_0.jpg,"Sgt. Bowe Bergdahl, right, left the Fort Bragg Courtroom Facility after a sentencing hearing on Monday in North Carolina."
0,540c75af38f0d85e13e4d4b3_0.jpg,"Richard Goldstone of South Africa, in September 2009."
0,5a0fb22595d0e0246f217643_0.jpg,"In a response to a Twitter post by her former Olympic teammate Aly Raisman, left, the gymnast Gabby Douglas, center, argued that it was women’s responsibility “to dress modestly.” Simone Biles, right, criticized Ms. Douglas’s remark."
0,50e1ccc100315214fbb81d44_0.jpg,
0,54d4ec8d38f0d873d358e858_1.jpg,A 1909-1910 self-portrait by Kazimir Malevich.
1,54d4ec8d38f0d873d358e858_0.jpg,Monet’s 1908 canvas ‘‘Le Grand Canal.’’
2,54d4ec8d38f0d873d358e858_3.jpg,René Magritte’s circa 1961 gouache work ‘‘Souvenir de voyage.’’
3,54d4ec8d38f0d873d358e858_2.jpg,"‘‘Painting (Woman, Moon,  Birds),’’ 1950, by Joan Miró."
0,5443d88838f0d8246e88dba0_0.jpg,"Johnny Alf in 2001. In the 1950s, other musicians would sneak into clubs to listen to him play and study his technique."
0,53f90a9438f0d84410bcaaa5_0.jpg,The Capitol dome. A Congressional hearing this week reprised a debate on whether to ease building height restrictions in the city.
0,51c1b8197e0d9c0839d2976c_1.jpg,"Urged on by the cabinet officials Roberto Calderoli, left, and Giulio Tremonti, Italy's Senate passed austerity measures on Friday."
1,51c1b8197e0d9c0839d2976c_0.jpg,"Stocks surged in the United States and in Europe on Friday after a package of austerity measures cleared a hurdle in Italy and as Greece swore in a new prime minister, Lucas Papademos, to lead a unity government."
2,51c1b8197e0d9c0839d2976c_2.jpg,"Mario Monti, a former European Union commissioner, is expected to replace Prime Minister Silvio Berlusconi of Italy."
0,540a874e38f0d84fb8833be1_0.jpg,A camera projected a television program onto a screen in Tahrir Square in Cairo on Saturday.
0,574f04f138f0d8334c663398_1.jpg,
1,574f04f138f0d8334c663398_0.jpg,
0,58e81eeb95d0e02489b95eb3_0.jpg,"Ayham al-Asmi said more than 150 members of his extended family had died in Syria. Of President Trump, he says, “he’s a national hero now.”"
0,5887754495d0e0392607c7bf_0.jpg,Construction in the West Bank settlement of Ma’ale Adumim on Sunday. The Israeli government is showing signs that it is increasingly willing to disregard international condemnation of its settlements.
0,540621f738f0d81983bde64d_1.jpg,The 18-story business hotel opened in January 2013.
1,540621f738f0d81983bde64d_0.jpg,A transparent shower in the middle of a guest room at the Fletcher.
0,5ae04e23068401528a2aa8cd_1.jpg,"Paul Hawken, 2016."
1,5ae04e23068401528a2aa8cd_0.jpg,A layer of pollution hovering over Los Angeles last fall.
0,58b7ed4995d0e024902fd159_1.jpg,"So far, 158 townhouses are under construction as part of the project, and a sign at the leasing center trumpets “25 new homeowners in the past 60 days.”"
1,58b7ed4995d0e024902fd159_0.jpg,"A sign promoting a new train station that has yet to be built in North Brunswick, N.J. The project was unveiled with great fanfare four years ago, but its future is unclear."
2,58b7ed4995d0e024902fd159_3.jpg,"Tom Spiess is the general sales manager for the Northeast Corridor for Pulte Group, the company building and selling townhouses in North Brunswick."
3,58b7ed4995d0e024902fd159_2.jpg,"From left, Chris Cohen, Galen Pass and Stanley Li last month at the newly opened Greene Turtle."
4,58b7ed4995d0e024902fd159_4.jpg,"Jonathan Frieder of North Brunswick T.O.D. Associates, which is leading the effort to transform this 212-acre property into a new downtown."
0,547f4eda38f0d82816287268_1.jpg,Prawn curry at Romdeng.
1,547f4eda38f0d82816287268_2.jpg,The new statue of the late King Norodom Sihanouk and the Independence Monument rise beneath a cloudy sky.
0,5444462438f0d82782d9b5fc_0.jpg,Brooklyn Flea vendors will sell food at events in Central Park.
0,51b8e2c67e0d9c0839d280e6_1.jpg,"Chancellor Angela Merkel of Germany spoke with the French president, Nicolas Sarkozy, in Cannes, France, on Wednesday."
1,51b8e2c67e0d9c0839d280e6_0.jpg,"Prime Minister George Papandreou of Greece spoke at a news conference after crisis talks with France's president, Germany's chancellor, senior European Union leaders and the International Monetary Fund director in Cannes, France."
0,5202b38a38f0d8740ac8a40a_0.jpg,"President Milos Zeman addressed the Czech Parliament on Wednesday before the prime minister was defeated, 100-93."
0,541196e038f0d80f29522aed_1.jpg,Shares of Urban Outfitters fell last week after it missed estimates for earnings.
1,541196e038f0d80f29522aed_0.jpg,"Job seekers in Plano, Tex. Unemployment rose in 28 states and the District of Columbia in July."
0,5940fc2c95d0e024b5877e3f_2.jpg,Ty Burrell
0,560058f238f0d813baf6c071_0.jpg,"Attorney General Kathleen G. Kane of Pennsylvania is accused of leaking grand jury information and of perjury, among other offenses."
0,5195963040e9ec457e2a1d24_1.jpg,"Helly Nahmad, left, and David Nahmad, with a Picasso. The family has one of the largest holdings of Picasso in private hands."
1,5195963040e9ec457e2a1d24_0.jpg,"Helly Nahmad, second from left, attended a Sotheby’s auction of Impressionist and Modern art last week with family members."
2,5195963040e9ec457e2a1d24_2.jpg,"Alimzhan Tokhtakhounov, the lead defendant in the case."
0,588fe5d995d0e0392607da91_1.jpg,"Senator Simcha Felder, a Brooklyn Democrat who caucuses with Senate Republicans, brought groceries to make a point about a looming 5-cent tax on plastic bags."
1,588fe5d995d0e0392607da91_0.jpg,"At the state budget hearing, Mayor Bill de Blasio of New York spoke about education, children’s services and affordable housing."
0,54466a4c38f0d832c81401cc_0.jpg,Cappy Hotchkins Photography
0,59db178695d0e0246f20eefb_1.jpg,President Trump with Sheriff Lombardo during his visit with emergency responders on Wednesday.
1,59db178695d0e0246f20eefb_0.jpg,Sheriff Joseph Lombardo of the Las Vegas Metropolitan Police Department at a news conference last week. He is leading the criminal investigation into the mass shooting on Oct. 1 that left 58 dead.
0,50dc80c800315214fbb815ac_0.jpg,Arnold Schwarzenegger
0,540c7b9c38f0d85e13e4d513_1.jpg,Phil Mickelson is heading into the Masters this weekend having won the Houston Open a week before.
1,540c7b9c38f0d85e13e4d513_0.jpg,Phil Mickelson acknowledges the gallery on the 18th hole during the final round of the 2010 Masters Tournament.
0,540c7b9c38f0d85e13e4d512_0.jpg,Some pros say left-handers like Bubba Watson have a built-in advantage on Augusta National's longer layout.
0,59cd1e8a95d0e0246f20cf0d_0.jpg,"The remains of Pier 54, in Manhattan."
0,578d318238f0d83d42cf4342_0.jpg,Roger Ailes in 1996.
0,58b0e73f95d0e02474638831_0.jpg,"Last year, Anthony Levandowski formed the self-driving truck company Otto. When Uber bought Otto, Mr. Levandowski became Uber’s vice president in charge of its self-driving car project."
0,542041e438f0d82d9dae0ffb_1.jpg,"RUSSIAN EMBASSY A bomb went off at the embassy in Athens. Earlier, a bomb had detonated outside the Swiss Embassy."
1,542041e438f0d82d9dae0ffb_0.jpg,Prime Minister George Papandreou of Greece said domestic terrorists sent explosives to foreign leaders.
2,542041e438f0d82d9dae0ffb_2.jpg,"ATHENS At the public prosecutors office, police officers brought in one of two men suspected in the series of package bombs."
0,53dad7fe38f0d8548aeb7e06_0.jpg,Rabindranath Tagore
0,5836d23495d0e039260724e0_0.jpg,"Part of the Met Breuer’s Kerry James Marshall retrospective, “Mastry.”"
0,52e8e3c838f0d85140b07462_0.jpg,
0,5400ea2f38f0d841b2f391b9_1.jpg,"The opera director Christopher Alden, describes “Così Fan Tutte,” as “a ceremony of innocence drowned.”"
1,5400ea2f38f0d841b2f391b9_0.jpg,A set design sketch of his production for New York City Opera.
0,540ab42a38f0d84fb8833f0b_0.jpg,"Susan Hirshman is president of SHE, a consulting firm focused on financial literacy for women and the author of “Does This Make My Assets Look Fat?”"
0,5826663695d0e0204d560074_0.jpg,President Park Geun-hye of South Korea bowed in apology as she delivered an address to the nation.
0,50d1f99100315214fbb801e0_0.jpg,"Former Lt. Gov. Richard Ravitch, left, and Paul A. Volcker, former chairman of the Federal Reserve, led a nonpartisan group."
0,515daed4cf28d0219d002ee5_0.jpg,Vornado Realty Trust is in the market to refinance the $232 million loan maturing on the Manhattan Mall.
0,540f56b138f0d87641c67a7e_0.jpg,"The wreckage of a UPS plane in August 2013 at the Birmingham, Ala., airport, where two died."
0,525a1bec38f0d81989741f17_0.jpg,Donald A. Cabana in 2003.
0,50d1f99100315214fbb801e8_1.jpg,"Cindy Mattioli, the mother of 6-year-old James, hugged her daughter Anna as they arrived at St. Rose of Lima for James’s funeral."
1,50d1f99100315214fbb801e8_0.jpg,"Relatives arrived on Tuesday for the funeral for Jessica Rekos, 6, who was killed while she was in school last week, at St. Rose of Lima Church in Newtown, Conn."
0,5a05cd7295d0e0246f21520f_1.jpg,"Left, PVC pipes in Nevada. Right, the remains of a lead water pipe removed from the ground in Lansing, Mich."
1,5a05cd7295d0e0246f21520f_0.jpg,
2,5a05cd7295d0e0246f21520f_2.jpg,"Installing new copper water pipe at a home in Lansing, Mich., last year."
0,54191b0b38f0d86afc9a1012_0.jpg,John R. Branca in 1982.
0,5549286e38f0d838fba7367d_0.jpg,Lady Gaga gets ready before last night's Met Gala.
0,54c5b31f38f0d86e74551537_1.jpg,"Mor Loushy, director of ""Censored Voices,"" a new film about the 1967 war."
1,54c5b31f38f0d86e74551537_3.jpg,"The author Amos Oz, a veteran of the 1967 Middle East war, listens for the first time to taped testimony that he gave at the time."
2,54c5b31f38f0d86e74551537_4.jpg,Israeli soldiers during the 1967 war.
3,54c5b31f38f0d86e74551537_6.jpg,A new documentary includes wrenching testimony that soldiers — now graying men — gave in taped interviews that the military heavily edited at the time.
0,5af0cf61068401528a2acbe6_0.jpg,Gov. Eric Greitens of Missouri faces a criminal trial on a felony charge of invasion of privacy.
0,57e5491e95d0e021d7987fb5_1.jpg,Patrons wait in line for “Matilda” at the Shubert Theater.
1,57e5491e95d0e021d7987fb5_0.jpg,"Ron Fassler, an actor, director and author, said he last sneaked into a show at intermission about 15 years ago. “There is much greater pressure on theater owners now,” he said."
2,57e5491e95d0e021d7987fb5_3.jpg,
3,57e5491e95d0e021d7987fb5_2.jpg,"Mim Pollock, the chief usher at the Vivian Beaumont Theater, said attitudes have hardened toward second-acters since she began her career 50 years ago."
0,557ecbd738f0d86829e41308_0.jpg,"A scene from Xiang Guoqiang’s small-budget drama, ‘‘Young Love Lost,’’ which is nominated for best film in the Asian New Talent Award section at the Shanghai festival."
0,507c506e95e998af71186a69_1.jpg,Mr. Hawkes with Elizabeth Olsen in “Martha Marcy May Marlene.”
1,507c506e95e998af71186a69_0.jpg,John Hawkes in New York recently.
2,507c506e95e998af71186a69_3.jpg,Mr. Hawkes with Helen Hunt in “The Sessions.”
3,507c506e95e998af71186a69_2.jpg,Mr. Hawkes in “Winter’s Bone.”
4,507c506e95e998af71186a69_4.jpg,John Hawkes
0,511d7a4900315214fbb8ba98_1.jpg,"A portrait of William Miller (of the Millerites, who believed the end of the world was to be in 1844), painted after his death."
1,511d7a4900315214fbb8ba98_0.jpg,"“Charles E. and Octavia C. Adams” (1848), by William Matthew Prior, who painted such portraits after moving to Boston in 1840."
0,541b9d5638f0d8296cb0fdb3_1.jpg,Vladimir Guerrero scored from second base on a grounder in the sixth inning — and was the second Ranger to do it in Game 5.
1,541b9d5638f0d8296cb0fdb3_0.jpg,"The Rangers’ Cliff Lee, throwing to first base late on a single in the first inning, pitched a complete game for his second win of the series, striking out 11."
0,5878024f95d0e0392607a6d9_0.jpg,"Colby Arps in “Bad Kids of Crestview Academy,” directed by Ben Browder."
0,540d59e038f0d85bf25156f6_0.jpg,
0,57e1455995d0e021d798749e_0.jpg,Sheldon G. Adelson at the Republican National Convention in Cleveland in July.
0,554a560d38f0d85a64346790_0.jpg,"The train fire near Heimdal, N.D. The train consisted of 109 total cars — 107 loaded with oil."
0,5411b62738f0d869f5e8b007_0.jpg,"Children playing on an abandoned tank Wednesday in Zawiyah, Libya, a strategic oil city less than 30 miles west of Tripoli."
0,5446cf5438f0d850b0934f8c_1.jpg,"Ken Salazar, secretary of the interior, and David J. Hayes, right, the deputy secretary, attended a House hearing on Wednesday."
1,5446cf5438f0d850b0934f8c_0.jpg,"BP employees including Burt Littlefield, night operations section chief, center, and David Fritz, environmental lead, right,  participated in a morning operations briefing in Houma, La., on Thursday."
0,53f8110638f0d835538dc68a_0.jpg,"Pamela Garland, a retired corrections officer in Lincoln, Neb., found herself uninsured with a cancer diagnosis in February. No one would cover her, and after 44 years of marriage, she and her husband, Norman, even considered divorce so Mrs. Garland, who is 63, could qualify for Medicaid."
0,5a204ed695d0e0246f219797_1.jpg,"Mr. Nabors, left, and Andy Griffith at CBS’s 75th-anniversary celebration in 2003 in New York."
1,5a204ed695d0e0246f219797_0.jpg,"Jim Nabors, left, and Frank Sutton, on the TV series “Gomer Pyle, U.S.M.C.”"
2,5a204ed695d0e0246f219797_2.jpg,"Gen. James L. Jones Jr., the Marine Corps commandant, pinned the lance corporal insignia on Mr. Nabors during a spoof ceremony in 2001 at Camp Smith in Honolulu. After 37 years as a private first class, Mr. Nabors’s fictional sitcom character, Gomer Pyle, got a promotion."
0,556d086738f0d81d5c02cde5_0.jpg,"The fight over surveillance powers has put Senator Mitch McConnell, above, at odds with Kentucky’s other Republican senator, Rand Paul, whom Mr. McConnell has endorsed for president."
0,589ca94b95d0e024746356fe_1.jpg,"A Syrian refugee at De Koepel prison. The Netherlands has so many empty prison cells that it has rented some to Norway and Belgium, and it has turned others into centers for refugees."
1,589ca94b95d0e024746356fe_0.jpg,"De Koepel prison in Haarlem, the Netherlands, which recently housed migrants."
0,5781542238f0d876825ded2e_0.jpg,"Chris Froome heading to a win, and the overall lead, in the eighth stage of the Tour de France. Froome has a 16-second edge over Adam Yates, a fellow British rider."
0,573f743a38f0d85766bbeb52_0.jpg,"Roman Dial in “Missing Dial,” beginning Sunday on the National Geographic Channel."
0,544c2b2a38f0d8159e76feb4_0.jpg,Chen Ziming in 1995. Mr. Chen spent more than a decade in prison and under house arrest for his reformist activities.
0,592d3c2c95d0e024b587392a_0.jpg,"Staff members at Fairfax Media newspapers, including The Sydney Morning Herald, fear that both bidders would further shrink print operations."
0,581b840f95d0e022439c6e88_1.jpg,From left: Jean Colonna fall/winter 1997; Balenciaga spring/summer 2017.
1,581b840f95d0e022439c6e88_0.jpg,From left: Jean Colonna spring/summer 1996; Vetements fall/winter 2016; Jean Colonna spring/summer 1996; Saint Laurent spring/summer 2017.
2,581b840f95d0e022439c6e88_2.jpg,From left: Jean Colonna fall/winter 1998; Louis Vuitton spring/summer 2017.
0,58a489b595d0e02474636a81_1.jpg,"A literary legacy: Mary Shelley, left, and her mother, Mary Wollstonecraft. Related Article."
1,58a489b595d0e02474636a81_3.jpg,Related Article.
2,58a489b595d0e02474636a81_2.jpg,A page from the manuscript of Mary Shelley’s “Frankenstein.” Related Article.
3,58a489b595d0e02474636a81_5.jpg,Related Article
4,58a489b595d0e02474636a81_4.jpg,"Dr. Ren Xiaoping, left, an orthopedic surgeon in Harbin, China, plans to carry out full-body transplants, raising concerns among medical experts and ethicists around the world. Related Article."
5,58a489b595d0e02474636a81_7.jpg,A movie poster for the 1931 “Frankenstein” movie starring Boris Karloff.
6,58a489b595d0e02474636a81_6.jpg,"An early rendering of Frankenstein. In the cold and stormy summer of 1816, while on holiday in Switzerland, Mary Shelley came up with her lurid tale. Related Article."
7,58a489b595d0e02474636a81_9.jpg,"Original 1818 book cover of “Frankenstein; or, The Modern Prometheus” by Mary Shelley, published in London."
8,58a489b595d0e02474636a81_8.jpg,Laurent Picciotto as Dr. Frankenstein; the creature wears the HYT H3 watch. Related Article.
0,5838e4c595d0e039260728ba_0.jpg,"Demonstrators protested the Carrier Corporation at the Indiana State Capitol in April. The company plans to move two factories to Monterrey, Mexico. Officials with knowledge of the talks said on Friday that President-elect Donald J. Trump and the company were seeking a compromise."
0,5a67daaad4211f00015bd2fb_0.jpg,"Mayor Bill de Blasio took the subway on Monday. For a leader who prefers to get around by S.U.V., his ride struck some as a political statement."
0,52f16aa838f0d81088d10ec0_1.jpg,"Johannes Krause, right, in “Roman Catacomb Mystery."""
1,52f16aa838f0d81088d10ec0_0.jpg,"One World Trade Center in “Super Skyscrapers,” on PBS."
0,591a438095d0e024b5870fae_0.jpg,
0,5809c1f895d0e022439c46ce_1.jpg,"Bernardo de Gálvez led a group of fighters against Britain in support of the American colonists during the Revolutionary War. Galveston, Texas is named after him."
1,5809c1f895d0e022439c46ce_0.jpg,
2,5809c1f895d0e022439c46ce_2.jpg,Ellen Ochoa is the first female astronaut of Hispanic descent — part of the 1993 space shuttle Discovery team. She is currently the Director of the Johnson Space Center.
0,52bdccc538f0d8317f2b001b_0.jpg,"Left, diners at Waterzooi Belgian Bistro, which serves a Thai coconut cheese fondue, center right. XO Restaurant Wine and Chocolate Lounge features chocolate fondues, top right and bottom right."
0,542492f238f0d8525e4538bf_0.jpg,Coach Pete Carroll after U.S.C.'s victory over Boston College in the Emerald Bowl.
0,58c18f9295d0e024902fe7b8_0.jpg,One of President Trump’s advisers said in January that the president had no intention of ever releasing his tax returns.
0,5410f2ad38f0d80f29521f40_0.jpg,
0,57603e2738f0d879a23593cb_0.jpg,"Timothy G. Massad, the chairman of the Commodity Futures Trading Commission."
0,575ed41238f0d846c1eadde8_0.jpg,
0,5140cb1fcf28d02e3d0003d4_1.jpg,"Alesha Lifka, has been using the help of a personal makeup shopper for a year, applying foundation in her home in Cleveland."
1,5140cb1fcf28d02e3d0003d4_0.jpg,"Raychel Wade, left, giving a makeover lesson to Andrea Spiritos in Mrs. Spiritos’s Upper West Side home."
2,5140cb1fcf28d02e3d0003d4_3.jpg,Beauty supplies.
3,5140cb1fcf28d02e3d0003d4_2.jpg,Ms. Wade shows how to apply lipgloss.
4,5140cb1fcf28d02e3d0003d4_4.jpg,Mrs. Spiritos.
0,5633bf5238f0d85e68a21d97_0.jpg,"Clockwise from top: a recent work by Niagara; the 1978 Destroy All Monsters album cover; Niagara in 2009 and 1976; Destroy All Monsters art, 1979."
0,5793787a38f0d81cba9252bc_1.jpg,Delegates in support of Nelson Rockefeller at the convention.
1,5793787a38f0d81cba9252bc_0.jpg,"Nelson Rockefeller, governor of New York, speaking at the Republican convention in San Francisco in July 1964. His speech was almost drowned out by boos and catcalls; he called on the delegates to reject extremism."
2,5793787a38f0d81cba9252bc_3.jpg,A festive atmosphere inside the convention hall.
3,5793787a38f0d81cba9252bc_2.jpg,"Some delegates supported George Romney, the popular governor of Michigan."
0,5419b72a38f0d80959e6b93a_0.jpg,"Bill Clinton with the Senate candidate Rep. Kendrick Meek and his wife, Leslie, on Monday in Davie, Fla."
0,58604fa995d0e03926077c28_0.jpg,"Top, Emmaretta Marks, Melba Moore and Lorri Davis and, below, Suzannah Norstrand, Diane Keaton and Natalie Mosco in the original “Hair.”"
0,57cf2ab195d0e021d7984aff_1.jpg,"From left, a 1970s Lucien Piccard chronograph, 1950s Vulcain Cricket, 1940s Heuer chronograph."
1,57cf2ab195d0e021d7984aff_0.jpg,"Eric Wind, the senior watch specialist at Christie’s New York."
0,50c94da800315214fbb7f3bb_0.jpg,"Mr. Schaefer, pictured in 1953, was Marilyn Monroe’s vocal coach and confidant."
0,5710d7c938f0d84d2c0d7866_0.jpg,
0,5874b0bc95d0e03926079dbf_0.jpg,Retired military officers have asked President-elect Donald J. Trump not to bring back waterboarding.
0,5400da0d38f0d841b2f39072_0.jpg,
0,59bf0dd695d0e0246f208ebd_1.jpg,A special exhibition in honor of the 50th anniversary of Rolling Stone at the Rock & Roll Hall of Fame in Cleveland. The exhibition opened in May.
1,59bf0dd695d0e0246f208ebd_0.jpg,"Jann Wenner, left, and his son, Gus, in a portrait taken at Rolling Stone’s headquarters last year."
